Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah;T07;T13;T18;T_Avg;T_Max;T_Min;Rain;Sun;Pressure;RH07;RH13;RH18;RH_Avg;WS_Avg;WD_Most;WS_Max;WD_Max;Tanggal_DT
;2017;3;30;;;;;;;;;TS;;;;;;;;;;26.0;31.8;29.5;28.325;32.3;24.4;0.0;82.5;1012.3;89.49542919;58.18828946;74.78721885;77.99159167;5.5;0.0;8.0;220.0;2017-03-30
;2017;3;31;;;;;;;;;TS;;;;;;;;;;26.1;31.6;26.1;27.475;32.2;25.1;0.0;90.0;1012.5;86.39302131;67.60239295;91.09913484;82.8718926;7.0;0.0;10.0;180.0;2017-03-31
;2017;4;13;;;;;;;;;;;;;;;;;;;27.2;32.2;30.2;29.2;32.8;26.3;0.0;43.75;1010.7;86.71938447;61.99036015;71.84596736;76.81877411;6.5;0.0;10.0;60.0;2017-04-13
;2017;4;14;;;;;;;;;TS;;;;;;;;;;26.6;30.1;27.0;27.575;31.2;26.0;17.4;22.5;1010.8;85.77801622;72.4449393;92.05286809;84.01345996;8.5;0.0;15.0;40.0;2017-04-14
;2017;4;15;;;;;;;;;;;;;;;;;;;25.9;32.0;30.0;28.45;32.4;25.0;16.6;78.75;1010.7;91.0590858;57.19971013;71.07847119;77.59908823;5.5;0.0;9.0;90.0;2017-04-15
;2017;4;16;;;;;;;;;TS;;;;;;;;;;26.2;32.8;30.7;28.975;32.9;25.2;0.1;100.0;1010.2;87.19895647;58.40652217;71.47876719;76.07080058;7.5;0.0;12.0;180.0;2017-04-16
;2017;4;17;;;;;;;;;TS;;;;;;;;;;27.4;31.0;30.7;29.125;32.4;25.3;0.0;35.0;1010.7;85.27477473;72.28724043;72.12385831;78.74016205;5.5;0.0;9.0;150.0;2017-04-17
;2017;4;18;;;;;;;;;TS;;;;;;;;;;26.6;31.2;29.8;28.55;31.6;24.7;70.8;57.5;1011.2;93.56288753;73.03586026;76.96282446;84.28111495;6.0;0.0;10.0;200.0;2017-04-18
;2017;4;19;;;;;;;;;TS;;;;;;;;;;26.0;32.5;27.4;27.975;32.8;25.8;0.7;75.0;1011.5;91.07916412;64.55660497;83.78382675;82.62468999;9.5;0.0;15.0;260.0;2017-04-19
;2017;4;20;;;;;;;;;TS;;;;;;;;;;25.8;32.4;30.3;28.575;32.8;24.9;0.3;93.75;1011.8;91.83872887;63.30750105;71.25177979;79.55918464;6.0;0.0;10.0;90.0;2017-04-20
;2017;4;21;;;;;;;;;TS;;;;;;;;;;25.5;32.2;25.9;27.275;32.7;24.3;74.8;72.5;1011.8;94.21666413;67.97038111;87.11235106;85.87901511;7.5;0.0;13.0;60.0;2017-04-21
;2017;4;22;;;;;;;;;;;;;;;;;;;26.4;31.0;28.9;28.175;32.8;25.2;11.7;50.0;1010.9;91.15840894;71.00714699;81.43302169;83.68924664;5.0;0.0;7.0;140.0;2017-04-22
;2017;4;23;;;;;;;;;TS;;;;;;;;;;26.9;32.3;26.3;28.1;33.1;25.2;0.0;80.0;1011.3;89.70284667;60.89477731;83.38694689;80.92185439;7.0;0.0;12.0;101.0;2017-04-23
;2017;4;24;;;;;;;;;TS;;;;;;;;;;27.5;32.6;30.2;29.45;32.8;25.6;0.0;81.25;1011.4;83.81876865;58.81918864;75.80682329;75.56588731;6.5;0.0;11.0;110.0;2017-04-24
;2017;4;25;;;;;;;;;TS;;;;;;;;;;26.7;32.1;29.8;28.825;32.6;25.6;4.7;72.5;1011.4;89.65761036;65.48651647;76.28612905;80.27196656;7.5;0.0;12.0;350.0;2017-04-25
;2017;4;26;;;;;;;;;;;;;;;;;;;26.2;32.4;29.9;28.675;32.8;24.7;15.6;100.0;1010.7;90.32925308;64.49001925;73.65739621;79.7014804;6.5;0.0;11.0;120.0;2017-04-26
;2017;4;27;;;;;;;;;TS;;;;;;;;;;26.6;31.3;30.0;28.625;32.6;25.6;0.0;61.25;1010.8;82.74286568;68.65876574;69.12982537;75.81858062;6.0;0.0;9.0;270.0;2017-04-27
;2017;4;28;;;;;;;;;;;;;;;;;;;26.2;31.2;30.5;28.525;32.6;25.2;0.0;66.25;1011.4;84.11395801;68.59788022;70.72053802;76.88658357;4.5;0.0;7.0;90.0;2017-04-28
;2017;4;29;;;;;;;;;;;;;;;;;;;26.6;32.8;28.9;28.725;33.1;25.4;0.0;81.25;1011.2;84.25491068;56.7195775;73.11263983;74.58550967;4.5;0.0;7.0;90.0;2017-04-29
;2017;4;30;;;;;;;;;TS;;;;;;;;;;26.0;32.6;30.8;28.85;33.4;25.1;0.0;100.0;1012.2;95.90044189;59.96283495;74.12434268;81.47201535;6.0;0.0;9.0;90.0;2017-04-30
;2017;5;13;;;;;;;;;;;;;;;;;;;26.5;32.6;30.2;28.95;32.9;25.2;0.0;100.0;1009.8;81.9509111;54.88208223;65.43590651;71.05495274;7.5;0.0;12.0;80.0;2017-05-13
;2017;5;14;;;;;;;;;;;;;;;;;;;25.1;32.3;30.4;28.225;32.7;24.8;0.0;100.0;1010.0;91.70728805;50.76512139;65.57410813;74.9384514;6.5;0.0;11.0;80.0;2017-05-14
;2017;5;15;;;;;;;;;;;;;;;;;;;25.7;31.6;30.0;28.25;32.6;24.6;0.0;100.0;1009.8;83.93343351;63.94518647;75.04090123;76.71323868;8.5;0.0;14.0;100.0;2017-05-15
;2017;5;16;;;;;;;;;;;;;;;;;;;27.1;32.2;30.2;29.15;32.6;25.3;0.0;87.5;1010.3;85.17867838;60.82064826;69.25365182;75.10791421;7.5;0.0;12.0;100.0;2017-05-16
;2017;5;17;;;;;;;;;;;;;;;;;;;26.4;32.1;30.3;28.8;32.8;25.0;0.0;100.0;1009.8;82.66594834;56.71136923;66.13435983;72.04440643;6.0;0.0;10.0;120.0;2017-05-17
;2017;5;18;;;;;;;;;;;;;;;;;;;25.8;32.4;30.2;28.55;32.6;24.8;0.0;100.0;1011.1;79.38378032;55.83025293;58.04704114;68.16121368;7.0;0.0;11.0;120.0;2017-05-18
;2017;5;19;;;;;;;;;;;;;;;;;;;25.4;32.1;30.4;28.325;32.5;24.1;0.0;100.0;1011.3;83.82274073;50.57630375;60.63290683;69.71367301;6.0;0.0;10.0;110.0;2017-05-19
;2017;5;20;;;;;;;;;;;;;;;;;;;25.6;32.4;30.3;28.475;32.8;24.2;0.0;100.0;1010.3;81.58055736;56.39281445;66.76584477;71.57994349;8.5;0.0;15.0;120.0;2017-05-20
;2017;5;21;;;;;;;;;;;;;;;;;;;25.4;33.1;30.2;28.525;33.2;24.3;0.0;100.0;1009.3;84.6040133;49.3734288;64.80773644;70.84729796;6.5;0.0;11.0;110.0;2017-05-21
;2017;5;22;;;;;;;;;;;;;;;;;;;25.8;32.6;30.2;28.6;33.0;24.4;0.0;100.0;1010.9;84.74401197;57.68393978;67.97172153;73.78592131;7.5;0.0;12.0;120.0;2017-05-22
;2017;5;23;;;;;;;;;;;;;;;;;;;25.3;32.5;29.9;28.25;33.0;24.2;0.0;100.0;1011.5;84.56853374;47.73365989;63.33651112;70.05180962;8.5;0.0;14.0;100.0;2017-05-23
;2017;5;24;;;;;;;;;;;;;;;;;;;24.5;32.1;29.2;27.575;32.2;23.2;0.0;100.0;1011.6;81.8919619;45.73612568;57.17594621;66.67399892;8.0;0.0;13.0;80.0;2017-05-24
;2017;5;25;;;;;;;;;;;;;;;;;;;25.1;32.6;30.7;28.375;33.2;23.0;0.0;100.0;1010.5;81.36681828;52.13113885;67.65781593;70.63064783;8.5;0.0;14.0;100.0;2017-05-25
;2017;5;26;;;;;;;;;L;;;;;;;;;;26.3;32.5;28.2;28.325;32.9;24.6;0.0;97.5;1009.9;86.45379759;58.7417071;86.26052375;79.47745651;8.5;0.0;14.0;90.0;2017-05-26
;2017;5;27;;;;;;;;;;;;;;;;;;;26.7;32.9;30.2;29.125;33.2;25.2;0.2;82.5;1009.0;82.0307956;56.24314236;70.54503961;72.71244329;7.0;0.0;11.0;140.0;2017-05-27
;2017;5;28;;;;;;;;;;;;;;;;;;;26.3;32.6;28.6;28.45;32.8;25.9;0.0;50.0;1008.8;88.78344428;57.68393978;82.03162446;79.3206132;9.5;0.0;16.0;130.0;2017-05-28
;2017;5;29;;;;;;;;;TS;;;;;;;;;;25.7;29.2;26.7;26.825;30.3;25.2;14.1;0.0;1009.8;92.62483587;69.94009558;92.00060869;86.797594;9.0;0.0;15.0;50.0;2017-05-29
;2017;5;30;;;;;;;;;;;;;;;;;;;27.1;31.4;29.4;28.75;31.8;25.2;1.0;37.5;1010.7;86.6904988;66.24430228;80.92221851;80.1368796;7.0;0.0;11.0;110.0;2017-05-30
;2017;5;31;;;;;;;;;;;;;;;;;;;27.98;32.0;30.0;29.49;32.2;26.4;0.7;93.75;1011.2;80.49413763;63.0285748;73.0487355;74.26639639;8.5;0.0;14.0;120.0;2017-05-31
;2017;6;13;;;;;;;;;;;;;;;;;;;25.4;28.3;27.5;26.65;29.6;24.0;2.0;0.0;1012.2;96.66954628;81.91838076;82.34193319;89.39985162;7.0;0.0;11.0;120.0;2017-06-13
;2017;6;14;;;;;;;;;TS;;;;;;;;;;27.3;30.5;29.1;28.55;31.8;25.2;0.0;58.75;1012.4;83.74869961;68.16293356;81.50935308;79.29242147;9.0;0.0;15.0;120.0;2017-06-14
;2017;6;15;;;;;;;;;;;;;;;;;;;28.7;30.5;29.5;29.35;31.5;25.2;0.4;75.0;1011.3;75.74469711;69.43702661;78.19173546;74.77953908;6.5;0.0;10.0;120.0;2017-06-15
;2017;6;16;;;;;;;;;;;;;;;;;;;27.2;31.0;29.3;28.675;31.6;26.2;0.0;42.5;1012.2;89.00299558;65.98031135;76.04383571;80.00753455;7.5;0.0;13.0;120.0;2017-06-16
;2017;6;17;;;;;;;;;;;;;;;;;;;26.0;30.8;28.7;27.875;31.2;25.2;0.0;88.75;1011.2;88.70788404;56.18580558;66.96982452;75.14284954;8.0;0.0;13.0;100.0;2017-06-17
;2017;6;18;;;;;;;;;;;;;;;;;;;23.3;31.0;28.7;26.575;31.3;22.5;0.0;100.0;1010.6;87.13259998;46.18384502;61.13323828;70.39557082;6.5;0.0;10.0;120.0;2017-06-18
;2017;6;19;;;;;;;;;;;;;;;;;;;23.9;31.6;28.8;27.05;31.8;22.4;0.0;100.0;1010.8;83.24100228;55.14755579;70.35775525;72.9968289;7.0;0.0;12.0;90.0;2017-06-19
;2017;6;20;;;;;;;;;;;;;;;;;;;24.8;31.2;29.9;27.675;31.8;23.6;0.0;100.0;1010.9;83.59582269;58.8739153;59.00733651;71.2682243;7.0;0.0;11.0;120.0;2017-06-20
;2017;6;21;;;;;;;;;TS;;;;;;;;;;26.2;29.0;27.0;27.1;31.8;24.7;0.0;0.0;1012.0;89.5423886;73.84640907;84.39287508;84.33101534;9.0;0.0;15.0;110.0;2017-06-21
;2017;6;22;;;;;;;;;;;;;;;;;;;25.7;30.4;27.2;27.25;30.7;25.5;3.4;25.0;1012.3;89.42403488;63.08544839;85.21088023;81.78609959;7.5;0.0;12.0;110.0;2017-06-22
;2017;6;23;;;;;;;;;;;;;;;;;;;26.1;30.8;28.7;27.925;31.6;25.1;0.0;87.5;1010.8;82.54900717;62.15721936;76.43711411;75.92308695;9.5;0.0;15.0;120.0;2017-06-23
;2017;6;24;;;;;;;;;;;;;;;;;;;26.0;30.2;27.1;27.325;31.3;24.2;0.0;66.25;1009.8;80.98793454;62.93694623;82.18802079;76.77520903;7.0;0.0;11.0;100.0;2017-06-24
;2017;6;25;;;;;;;;;;;;;;;;;;;26.8;30.7;28.7;28.25;31.4;25.3;0.0;83.75;1009.9;86.60291684;65.15700619;75.74469711;78.52688425;8.5;0.0;14.0;80.0;2017-06-25
;2017;6;26;;;;;;;;;;;;;;;;;;;25.7;30.9;28.8;27.775;31.2;25.0;6.0;65.0;1008.6;91.82025514;67.78493553;79.27546788;82.67522842;6.0;0.0;10.0;90.0;2017-06-26
;2017;6;27;;;;;;;;;TS;;;;;;;;;;25.5;31.6;28.5;27.775;31.8;24.7;0.1;97.5;1011.8;90.97768104;61.55160455;79.85364284;80.84015237;5.5;0.0;8.0;70.0;2017-06-27
;2017;6;28;;;;;;;;;;;;;;;;;;;25.5;30.4;29.1;27.625;31.1;24.6;0.9;98.75;1012.0;89.37579119;64.94852246;67.89940271;77.89987689;6.5;0.0;11.0;80.0;2017-06-28
;2017;6;29;;;;;;;;;;;;;;;;;;;25.0;30.5;28.6;27.275;31.0;24.0;0.0;100.0;1012.0;84.46092111;56.51346694;68.22612858;73.41535943;7.5;0.0;12.0;110.0;2017-06-29
;2017;6;30;;;;;;;;;;;;;;;;;;;23.5;31.2;29.4;26.9;31.7;22.5;0.0;100.0;1011.5;86.36587499;53.64934959;64.22977801;72.6527194;8.5;0.0;13.0;90.0;2017-06-30
;2017;7;13;;;;;;;;;;;;;;;;;;;25.1;32.2;29.9;28.075;32.6;23.7;0.0;98.75;1011.8;84.49698905;51.21747511;65.86032345;71.51794417;7.5;0.0;12.0;80.0;2017-07-13
;2017;7;14;;;;;;;;;;;;;;;;;;;25.2;31.6;29.3;27.825;32.3;24.0;0.0;57.5;1011.3;86.90471336;60.36795036;66.08328723;75.06516608;7.5;0.0;12.0;90.0;2017-07-14
;2017;7;15;;;;;;;;;;;;;;;;;;;26.0;31.1;28.9;28.0;31.6;24.5;0.0;100.0;1011.9;83.27457999;55.28394317;68.42538178;72.56462123;8.5;0.0;14.0;90.0;2017-07-15
;2017;7;16;;;;;;;;;;;;;;;;;;;25.0;31.0;28.1;27.275;31.6;22.5;0.0;100.0;1012.1;72.17579489;48.9443425;67.2154821;65.1278536;7.5;0.0;13.0;90.0;2017-07-16
;2017;7;17;;;;;;;;;;;;;;;;;;;22.6;30.3;28.2;25.925;30.8;21.5;0.0;81.25;1011.2;86.05913501;49.92532499;66.61794986;72.16538622;6.5;0.0;11.0;150.0;2017-07-17
;2017;7;18;;;;;;;;;;;;;;;;;;;24.0;31.0;28.6;26.9;31.4;22.2;0.0;81.25;1013.2;85.71322775;54.61691211;72.94361429;74.74674548;7.5;0.0;12.0;60.0;2017-07-18
;2017;7;19;;;;;;;;;;;;;;;;;;;26.1;31.4;28.5;28.025;31.8;22.2;29.3;92.5;1012.3;91.09913484;56.12242254;75.64288901;78.49089531;6.5;0.0;11.0;120.0;2017-07-19
;2017;7;20;;;;;;;;;;;;;;;;;;;25.0;31.4;29.4;27.7;31.8;24.1;0.0;100.0;1011.7;87.64399869;56.12242254;72.05124564;75.86541639;7.5;0.0;12.0;90.0;2017-07-20
;2017;7;21;;;;;;;;;;;;;;;;;;;25.2;31.5;29.0;27.725;32.0;24.5;0.0;78.75;1012.6;86.90471336;51.66714655;69.15199187;73.65714129;6.5;0.0;10.0;120.0;2017-07-21
;2017;7;22;;;;;;;;;;;;;;;;;;;25.0;31.0;28.6;27.4;31.2;24.3;0.0;100.0;1013.1;87.64399869;59.90125878;70.90709427;76.52408761;9.5;0.0;16.0;100.0;2017-07-22
;2017;7;23;;;;;;;;;;;;;;;;;;;24.3;31.1;28.8;27.125;31.4;23.9;0.0;100.0;1012.4;84.20279345;50.16152355;63.13543328;70.42563593;7.0;0.0;11.0;120.0;2017-07-23
;2017;7;24;;;;;;;;;;;;;;;;;;;23.4;30.5;28.1;26.35;30.8;21.8;0.0;100.0;1012.8;85.50402676;48.42966637;59.98704612;69.8561915;8.5;0.0;14.0;100.0;2017-07-24
;2017;7;25;;;;;;;;;;;;;;;;;;;22.2;32.0;29.1;26.375;32.1;21.3;0.0;100.0;1012.0;86.77466606;45.63117084;67.89940271;71.76997642;7.0;0.0;12.0;120.0;2017-07-25
;2017;7;26;;;;;;;;;;;;;;;;;;;23.5;31.3;27.7;26.5;31.8;21.3;0.0;95.0;1011.2;83.89520128;51.47728806;71.0331323;72.57520573;7.5;0.0;12.0;120.0;2017-07-26
;2017;7;27;;;;;;;;;;;;;;;;;;;24.2;29.1;27.4;26.225;29.8;23.0;3.8;16.25;1011.7;91.53074097;68.55648352;77.92790981;82.38646882;6.5;0.0;10.0;270.0;2017-07-27
;2017;7;28;;;;;;;;;;;;;;;;;;;25.5;31.4;28.4;27.7;31.5;23.7;6.7;62.5;1012.0;91.78300704;65.02041711;80.52370981;82.27753525;9.0;0.0;15.0;130.0;2017-07-28
;2017;7;29;;;;;;;;;;;;;;;;;;;25.5;31.3;29.0;27.825;32.4;24.3;0.0;80.0;1012.7;94.21666413;65.56451241;69.15199187;80.78745814;8.0;0.0;13.0;110.0;2017-07-29
;2017;7;30;;;;;;;;;;;;;;;;;;;24.6;32.0;28.8;27.5;32.0;23.6;0.0;100.0;1011.8;85.91553398;53.24485749;71.02877367;74.02617478;9.0;0.0;16.0;90.0;2017-07-30
;2017;7;31;;;;;;;;;;;;;;;;;;;25.8;30.8;28.9;27.825;30.8;23.7;0.0;100.0;1012.4;72.68768209;51.56251638;63.21275447;65.03765876;11.0;0.0;20.0;90.0;2017-07-31
;2017;8;13;;;;;;;;;;;;;;;;;;;25.2;32.0;29.6;28.0;32.4;23.5;0.0;100.0;1012.0;83.74793082;56.62851164;68.87830926;73.25067063;8.5;0.0;14.0;110.0;2017-08-13
;2017;8;14;;;;;;;;;;;;;;;;;;;24.8;32.0;29.4;27.75;32.1;23.7;0.0;100.0;1013.1;85.98148821;48.84690692;62.32727118;70.78428863;7.0;0.0;12.0;110.0;2017-08-14
;2017;8;15;;;;;;;;;;;;;;;;;;;23.0;31.0;29.2;26.55;31.5;22.1;0.0;100.0;1012.8;84.52671611;48.9443425;64.08148039;70.51981377;12.0;0.0;21.0;130.0;2017-08-15
;2017;8;16;;;;;;;;;;;;;;;;;;;23.0;30.7;28.0;26.175;31.6;22.2;0.0;87.5;1011.3;86.19739839;56.09845699;62.50184436;72.74877453;7.5;0.0;12.0;90.0;2017-08-16
;2017;8;17;;;;;;;;;;;;;;;;;;;23.1;32.0;29.1;26.825;32.2;22.0;0.0;98.75;1010.6;89.60020834;41.96636188;52.22248047;68.34731476;7.0;0.0;11.0;80.0;2017-08-17
;2017;8;18;;;;;;;;;;;;;;;;;;;24.1;30.0;28.4;26.65;31.7;22.5;0.0;51.25;1011.7;82.51848187;60.31383914;69.43293826;73.69593529;6.5;0.0;11.0;80.0;2017-08-18
;2017;8;19;;;;;;;;;;;;;;;;;;;24.5;31.8;28.5;27.325;32.2;22.1;0.0;95.0;1013.0;83.47951681;55.89014376;68.82704107;72.91905461;8.5;0.0;14.0;110.0;2017-08-19
;2017;8;20;;;;;;;;;;;;;;;;;;;25.2;31.6;29.1;27.775;32.2;24.5;0.0;100.0;1012.0;78.33179398;57.44652454;62.09198268;69.05052379;7.0;0.0;12.0;90.0;2017-08-20
;2017;8;21;;;;;;;;;;;;;;;;;;;23.8;31.3;28.7;26.9;32.0;22.7;0.0;100.0;1011.1;86.46470636;49.24676574;59.86177647;70.50948873;8.5;0.0;14.0;130.0;2017-08-21
;2017;8;22;;;;;;;;;;;;;;;;;;;24.8;31.8;28.9;27.575;32.4;22.5;0.0;100.0;1011.4;79.67635902;48.10550593;56.28719087;65.93635371;9.0;0.0;15.0;90.0;2017-08-22
;2017;8;23;;;;;;;;;;;;;;;;;;;23.9;31.8;29.5;27.275;32.0;22.6;0.0;100.0;1012.3;85.67884783;46.48816972;54.41236329;68.06455717;8.0;0.0;14.0;90.0;2017-08-23
;2017;8;24;;;;;;;;;;;;;;;;;;;25.3;30.9;28.8;27.575;31.4;23.1;0.0;100.0;1012.0;81.45301826;57.44721718;68.35931322;72.17814173;11.0;0.0;18.0;110.0;2017-08-24
;2017;8;25;;;;;;;;;;;;;;;;;;;25.1;31.6;28.7;27.625;32.5;23.8;0.0;100.0;1011.9;83.71021706;43.08296557;63.70383613;68.55180895;9.0;0.0;15.0;100.0;2017-08-25
;2017;8;26;;;;;;;;;;;;;;;;;;;23.3;31.0;28.8;26.6;31.5;20.7;0.0;100.0;1011.2;82.99432655;50.62464113;63.13543328;69.93718188;8.5;0.0;15.0;80.0;2017-08-26
;2017;8;27;;;;;;;;;;;;;;;;;;;25.3;31.4;29.0;27.75;31.6;22.7;0.0;100.0;1010.7;76.86296145;54.4006557;58.23676991;66.59083712;12.5;0.0;22.0;120.0;2017-08-27
;2017;8;28;;;;;;;;;;;;;;;;;;;28.3;31.5;28.8;29.225;32.0;24.7;0.0;80.0;1011.0;73.46014976;51.10878427;62.49302891;65.13052817;11.5;0.0;21.0;110.0;2017-08-28
;2017;8;29;;;;;;;;;;;;;;;;;;;25.3;31.6;28.8;27.75;32.2;23.0;0.0;100.0;1011.1;78.38201638;46.81822774;63.13543328;66.67942345;8.5;0.0;14.0;100.0;2017-08-29
;2017;8;30;;;;;;;;;;;;;;;;;;;23.4;30.7;28.2;26.425;31.3;22.2;0.0;100.0;1011.7;81.40521185;54.3453674;65.29003749;70.61145715;7.0;0.0;12.0;90.0;2017-08-30
;2017;8;31;;;;;;;;;;;;;;;;;;;25.0;31.8;28.8;27.65;32.2;23.0;0.0;97.5;1013.9;80.54598856;44.88823967;60.57967516;66.63997299;8.5;0.0;14.0;120.0;2017-08-31
;2017;9;13;;;;;;;;;;;;;;;;;;;24.8;33.1;30.1;28.2;33.8;23.0;0.0;100.0;1012.3;77.35811516;43.67868337;62.86211716;65.31425771;8.5;0.0;14.0;120.0;2017-09-13
;2017;9;14;;;;;;;;;;;;;;;;;;;25.2;32.4;30.0;28.2;32.7;23.7;0.0;100.0;1011.4;77.5691061;51.40315673;57.27261489;65.95349596;8.0;0.0;13.0;90.0;2017-09-14
;2017;9;15;;;;;;;;;;;;;;;;;;;25.1;32.6;29.4;28.05;33.0;23.5;0.0;100.0;1011.4;89.27771623;50.50455354;61.07038972;72.53259393;10.0;0.0;17.0;90.0;2017-09-15
;2017;9;16;;;;;;;;;;;;;;;;;;;24.7;31.4;29.3;27.525;31.7;23.2;0.0;92.5;1012.1;82.76586414;59.62302863;69.34291301;73.62441748;8.5;0.0;15.0;100.0;2017-09-16
;2017;9;17;;;;;;;;;;;;;;;;;;;26.1;32.9;29.8;28.725;33.4;23.0;0.0;100.0;1013.3;81.03081696;49.18377222;69.00471715;70.06253082;8.5;0.0;14.0;70.0;2017-09-17
;2017;9;18;;;;;;;;;;;;;;;;;;;25.5;31.8;29.7;28.125;32.3;23.8;0.0;93.75;1014.9;82.30934091;51.94829594;57.6172152;68.54604824;8.0;0.0;13.0;120.0;2017-09-18
;2017;9;19;;;;;;;;;;;;;;;;;;;23.2;31.2;28.9;26.625;32.4;21.5;0.0;100.0;1013.9;82.95239517;41.57192767;58.77389743;66.56265386;8.0;0.0;13.0;80.0;2017-09-19
;2017;9;20;;;;;;;;;;;;;;;;;;;24.0;32.2;29.0;27.3;33.0;22.1;0.0;100.0;1012.9;80.07894824;46.3695099;60.11453211;66.66048463;8.0;0.0;13.0;90.0;2017-09-20
;2017;9;21;;;;;;;;;;;;;;;;;;;24.0;34.2;30.5;28.175;35.1;21.8;0.0;100.0;1011.7;80.87527163;27.60734663;51.8442459;60.30053395;8.5;0.0;13.0;110.0;2017-09-21
;2017;9;22;;;;;;;;;;;;;;;;;;;25.0;34.2;29.7;28.475;34.2;22.5;0.0;100.0;1011.4;76.70060892;39.45254283;64.44933535;64.32577401;10.5;0.0;18.0;120.0;2017-09-22
;2017;9;23;;;;;;;;;;;;;;;;;;;27.1;33.5;29.7;29.35;34.2;22.3;0.0;67.5;1011.7;73.47308658;47.66607821;64.44933535;64.76539668;9.0;0.0;15.0;110.0;2017-09-23
;2017;9;24;;;;;;;;;;;;;;;;;;;26.3;32.4;28.3;28.325;33.2;25.5;0.0;31.25;1011.2;81.87016252;55.26975097;74.1509068;73.2902457;5.5;0.0;9.0;90.0;2017-09-24
;2017;9;25;;;;;;;;;;;;;;;;;;;27.3;30.2;27.7;28.125;33.0;24.5;0.0;53.75;1010.4;78.60415717;65.43590651;89.12052864;77.94118737;7.0;0.0;12.0;110.0;2017-09-25
;2017;9;26;;;;;;;;;;;;;;;;;;;26.2;31.8;29.3;28.375;33.2;24.4;0.3;52.5;1011.1;85.65084462;57.61059416;73.33393189;75.56155382;8.0;0.0;13.0;130.0;2017-09-26
;2017;9;27;;;;;;;;;;;;;;;;;;;27.2;32.8;29.4;29.15;33.6;25.6;0.0;77.5;1011.4;82.96873756;50.69076415;75.41299607;73.01030884;9.5;0.0;16.0;70.0;2017-09-27
;2017;9;28;;;;;;;;;;;;;;;;;;;28.9;33.1;30.2;30.275;34.0;25.6;0.0;100.0;1012.0;74.47403569;48.84624746;62.93694623;65.18281627;7.0;0.0;11.0;120.0;2017-09-28
;2017;9;29;;;;;;;;;;;;;;;;;;;27.0;33.1;30.0;29.275;34.1;24.9;0.0;93.75;1012.4;82.89424883;51.501528;66.56477617;70.96370046;8.5;0.0;14.0;110.0;2017-09-29
;2017;9;30;;;;;;;;;;;;;;;;;;;27.0;33.9;30.3;29.55;34.4;25.0;0.0;100.0;1012.4;80.66671499;48.04821771;65.50518519;68.72170822;8.0;0.0;13.0;100.0;2017-09-30
;2017;10;13;;;;;;;;;;;;;;;;;;;29.9;33.8;31.4;31.25;34.4;26.0;0.0;90.0;1010.1;65.86032345;53.18351953;61.99985115;61.7260044;10.0;0.0;16.0;90.0;2017-10-13
;2017;10;14;;;;;;;;;;;;;;;;;;;28.0;33.6;31.1;30.175;34.2;25.2;0.0;95.0;1009.2;71.90722917;56.25646696;59.98003717;65.01274062;9.0;0.0;15.0;90.0;2017-10-14
;2017;10;15;;;;;;;;;;;;;;;;;;;27.0;34.0;30.8;29.7;34.6;24.9;0.0;62.5;1009.1;77.00778336;59.86451267;68.35123539;70.5578287;8.0;0.0;13.0;120.0;2017-10-15
;2017;10;16;;;;;;;;;TS;;;;;;;;;;27.9;33.1;27.0;28.975;33.4;24.6;0.0;67.5;1009.8;79.59648594;56.40542667;90.49829607;76.52417365;8.0;0.0;13.0;190.0;2017-10-16
;2017;10;17;;;;;;;;;;;;;;;;;;;26.7;31.6;29.2;28.55;33.0;25.3;1.7;18.75;1010.4;88.10986642;66.3743099;71.93612152;78.63254107;6.5;0.0;11.0;80.0;2017-10-17
;2017;10;18;;;;;;;;;;;;;;;;;;;27.4;34.2;29.4;29.6;34.4;25.4;0.0;97.5;1010.2;81.56777857;54.58191107;72.71866606;72.60903357;9.0;0.0;15.0;110.0;2017-10-18
;2017;10;19;;;;;;;;;;;;;;;;;;;28.9;34.3;31.4;30.875;34.6;25.7;0.0;93.75;1011.2;71.08913644;52.02942489;61.40237168;63.90251736;8.5;0.0;14.0;100.0;2017-10-19
;2017;10;20;;;;;;;;;;;;;;;;;;;27.6;34.4;31.4;30.25;34.6;25.1;0.0;100.0;1013.2;78.02319687;55.80928868;67.47725212;69.83323364;6.5;0.0;11.0;120.0;2017-10-20
;2017;10;21;;;;;;;;;L;;;;;;;;;;27.0;33.4;31.5;29.725;33.9;24.9;0.0;100.0;1013.5;79.19515751;55.0026182;57.94504209;67.83449383;6.0;0.0;10.0;60.0;2017-10-21
;2017;10;22;;;;;;;;;;;;;;;;;;;27.4;34.1;28.5;29.35;34.5;24.9;0.0;100.0;1011.8;68.76803233;55.57143523;66.169389;64.81922222;7.0;0.0;12.0;290.0;2017-10-22
;2017;10;23;;;;;;;;;TS;;;;;;;;;;28.3;34.3;31.8;30.675;35.0;25.0;0.0;100.0;1011.1;69.36802827;47.40929505;64.08345159;62.55720079;9.0;0.0;15.0;150.0;2017-10-23
