Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah
13/04/2015;2015;4;13;21,2;27;24,2;23,4;28;20,6;43,5;93,75;;1016,2;91,76561701;81,79573016;92,14110274;89,36701673;1,404166667;315;08;340
14/04/2015;2015;4;14;21;27;25,3;23,575;27,7;20,6;-;75;;1015,5;89,75588396;81,82491926;82,26860542;85,90132315;1,2875;90;10;360
15/04/2015;2015;4;15;21,5;27;27;24,25;28,4;21;8;93,75;;1015,1;89,83296398;76,76081804;81,78989234;84,55415958;1,5875;360;07;10
16/04/2015;2015;4;16;21,8;28;23,2;23,7;28,4;21,2;6;75;;1017,1;91,83119675;75,43025654;93,96629537;88,26473635;2,345833333;90;08;10
17/04/2015;2015;4;17;21,2;26,2;23,6;23,05;27,4;19,2;15;62,5;;1016;91,76737443;86,87590757;92,07278777;90,62086105;1,816666667;90;05;130
18/04/2015;2015;4;18;21,6;28,2;27,2;24,65;29,6;20,6;1;100;;1014,8;85,98537005;77,13962494;81,87061638;82,74524536;3,033333333;45;06;350
19/04/2015;2015;4;19;22,2;26,8;22;23,3;28,2;21,8;22;62,5;;1015,3;95,89280812;86,11988119;96,90494434;93,70261044;0,475;225;05;190
20/04/2015;2015;4;20;22;27,4;23,2;23,65;29,6;21,6;21;75;;1014,1;89,91750619;80,23287451;95,96348772;89,00784365;1,075;360;07;360
21/04/2015;2015;4;21;21,8;28,2;24,6;24,1;28,6;21,4;4,4;100;;1014,3;87,94535579;77,161639;92,19799572;86,31258658;1,025;360;09;360
22/04/2015;2015;4;22;22,4;27,4;24,8;24,25;29,2;21,2;-;75;;1013,9;89,97742147;81,92578929;84,81834276;86,67474375;1,645833333;270;08;340
23/04/2015;2015;4;23;22;27,6;23,6;23,8;27,8;21,6;31;67,5;;1014,2;89,91642796;76,97980271;97,97979505;88,69811342;1,591666667;360;15;30
24/04/2015;2015;4;24;22;27,4;21,4;23,2;27,8;18,3;21;62,5;;1013,5;89,92289732;81,94127207;97,91189684;89,92474089;1,145833333;360;10;90
25/04/2015;2015;4;25;21;24,8;23,2;22,5;25;20;45;1,25;;1014;95,82292996;88,47713328;93,98689921;93,5274731;0,716666667;360;07;340
26/04/2015;2015;4;26;22;25,4;24,6;23,5;25,8;20;0,2;0;;1014,1;82,3404309;90,42113423;94,10743988;87,30235898;0,991666667;360;07;360
27/04/2015;2015;4;27;21,4;26,8;24,8;23,6;28;21;-;35;;1014;91,80820964;80,07660625;92,21711414;88,97753492;0,916666667;360;08;350
28/04/2015;2015;4;28;21,8;23,6;24;22,8;27,2;21;12;50;;1014,2;93,84989081;94,02195682;94,05745633;93,94479869;1,1;360;04;360
29/04/2015;2015;4;29;21;27;26,2;23,8;27,6;17;12;87,5;;1015,3;91,74935105;83,52948155;92,38167976;89,85246585;0,908333333;45;05;360
30/04/2015;2015;4;30;21,4;27,6;26,4;24,2;29,8;21;3;75;;1014,9;89,82037911;81,96140136;86,92590515;87,13201618;0,975;45;07;360
01/05/2015;2015;5;1;21,4;26,8;23,8;23,35;28,4;20,8;10;56,25;;1014,9;93,80825928;88,80151129;94,034948;92,61324446;0,658333333;225;5;40
