Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah;
16/02/2017;2017;2;16;25,8;30,2;25;26,7;30,4;24,2;10,6;0;;1011,7;88,61865733;74,41613285;94,17123834;86,45617146;1,375;CALM;5;310;
17/02/2017;2017;2;17;25,6;28,8;27,2;26,8;30,2;24,4;1;0;;1012;95,02809047;80,63133615;91,92258048;90,65252439;1,75;CALM;5;310;
18/02/2017;2017;2;18;25;29,8;27,2;26,75;30,9;24,6;5;0;;1012,6;94,95808409;75,54366494;93,54445414;89,75107182;1,375;CALM;5;320;
19/02/2017;2017;2;19;25,9;29,5;28,2;27,375;31,4;25;13,8;0;;1011,6;95,0623807;85,1596767;90,55613722;91,46014383;2,75;CALM;19;290;
20/02/2017;2017;2;20;25,6;27,8;29,2;27,05;32,2;24,4;12;0;;1011;96,6743774;87,611607;87,60854484;92,14222666;2,416666667;CALM;17;280;
21/02/2017;2017;2;21;26,1;29,5;28,4;27,525;32,2;24,6;0,4;0;;1011,1;92,6680524;82,31567891;84,74353772;88,09883036;2,625;CALM;12;180;
22/02/2017;2017;2;22;26,6;31,6;28,2;28,25;32,4;24,8;29,3;0;;1011,8;91,95676786;67,52691457;87,55117696;84,74790681;3,791666667;BL;12;120;
23/02/2017;2017;2;23;26,4;31,2;29,2;28,3;32,2;24,6;0;0;;1011,4;95,11764798;71,05735664;81,90851858;85,8002928;2,75;CALM;14;90;
24/02/2017;2017;2;24;27;31,5;28,4;28,475;32,2;24,6;0;0;;1011,6;88,91985618;72,49361427;85,98674467;84,08001783;3,041666667;CALM;13;100;
25/02/2017;2017;2;25;26;31,6;25,6;27,3;32;24,7;0;0;;1011,1;91,84985306;67,53101666;86,86624942;84,52424305;3,041666667;BL;9;300;
26/02/2017;2017;2;26;25,7;30,9;28,4;27,675;32;24,4;0;0;;1009,5;92,60491526;70,25603385;84,62529525;85,02278991;2,125;CALM;12;320;
27/02/2017;2017;2;27;26,2;27,8;28,4;27,15;31;24,6;0,1;0;;1009,8;93,48789713;81,68329276;84,68615836;88,33631134;1,916666667;CALM;7;120;
28/02/2017;2017;2;28;25,4;28,2;28,1;26,775;32,2;24,5;24,5;0;;1009,9;96,66014187;84,75849609;90,45576929;92,13363728;2,083333333;CALM;10;230;
01/03/2017;2017;3;1;26,1;29;26,4;26,9;31,4;24,6;3,9;0;;1009,8;92,67080145;77,92133821;91,92765893;88,79765001;2,958333333;BL;14;300;
02/03/2017;2017;3;2;25,6;32,3;28,4;27,975;32,4;24,7;1;0;;1009;95,03244678;62,58642177;86,17251733;84,70595817;3,833333333;BL;11;330;
03/03/2017;2017;3;3;26;31,9;28,2;28,025;32,4;25;0;0;;1008,6;90,26231087;67,13090853;87,56391365;83,80486098;1,916666667;CALM;8;160;
04/03/2017;2017;3;4;26,6;31,8;29,4;28,6;32,8;25,4;0;0;;1008,4;90,3924994;70,15779289;79,85900331;82,70044875;2,625;BL;10;330;
05/03/2017;2017;3;5;27;32,2;29,8;29;32,4;25,8;0;0;;1009;90,47503189;64,30231862;80,57129449;81,45591922;3,166666667;CALM;12;270;
06/03/2017;2017;3;6;26,2;26,8;27,8;26,75;31,2;25,2;29,2;0;;1008,5;93,49032633;88,88556372;88,9823371;91,21213837;3,833333333;BL;20;300;
07/03/2017;2017;3;7;26,2;32,8;28,2;28,35;33;25,8;0;0;;1008,6;91,89225117;68,28386355;83,29577254;83,84103461;7,958333333;BL;16;310;
08/03/2017;2017;3;8;26,8;31,2;28,2;28,25;32,8;25,8;0;0;;1009,5;82,77283105;69,79646551;84,62699645;79,99228102;4,791666667;BL;12;300;
09/03/2017;2017;3;9;27;31,6;28,8;28,6;32;25,6;0;0;;1009,1;92,03325844;73,83830042;87,71868106;86,40587459;2,666666667;CALM;7;180;
10/03/2017;2017;3;10;26,6;28,4;28,6;27,55;32;25;0;0;;1009,2;91,96269939;76,24048031;86,17289567;86,58469369;1,5;CALM;5;180;
11/03/2017;2017;3;11;26;26,4;29;26,85;31,4;24,6;12,2;0;;1010,7;93,45690379;82,62278148;87,50011505;89,25917603;2,541666667;CALM;14;160;
12/03/2017;2017;3;12;26;28,8;28,4;27,3;30,6;25,4;0,5;0;;1011,5;91,84890764;82,06569525;81,67563734;86,85978697;3,583333333;B;14;180;
13/03/2017;2017;3;13;26,2;32;26,4;27,7;32,2;24,2;1,1;0;;1010,8;91,88711246;67,7839742;89,88778768;85,3614967;2,458333333;CALM;15;100;
14/03/2017;2017;3;14;26;30,2;26,2;27,1;32,2;24,3;51,8;0;;1010,6;91,85127118;74,41813205;95,09681246;88,30437172;3,041666667;CALM;17;40;
15/03/2017;2017;3;15;26,2;26,6;27;26,5;30;24,6;4;0;;1010,7;95,09681246;95,14265542;90,431274;93,94188859;1,375;CALM;8;140;
16/03/2017;2017;3;16;25,8;31,6;28,6;27,95;30,4;24,8;0;0;;1010,1;95,05335718;66,31106941;83,21870281;84,90912165;2,208333333;CALM;14;110;
17/03/2017;2017;3;17;26,2;28,1;27,6;27,025;32,4;25,6;4;0;;1011,2;93,48528106;82,52689916;90,55561479;90,01326902;2,416666667;CALM;12;310;
18/03/2017;2017;3;18;26,8;29,6;28,8;28;32,4;24,8;TTU;0;;1011,7;91,9924173;76,13305389;87,49384596;86,90293361;3,333333333;BL;8;320;
19/03/2017;2017;3;19;26,2;31,6;28;28;32,8;25;8;0;;1011,6;88,72144069;70,0243249;88,33588378;83,95077252;4,208333333;BL;20;230;
20/03/2017;2017;3;20;26,1;30,4;28;27,65;32,6;24,9;1,5;0;;1010,6;90,27856945;69,3142121;88,83001252;84,67534088;4,833333333;BL;17;300;
21/03/2017;2017;3;21;26,6;28,9;27,8;27,475;30,6;24,6;TTU;0;;1010,1;88,05009045;83,53784852;87,50046333;86,78462319;5,5;BL;22;330;
22/03/2017;2017;3;22;26;30,7;28;27,675;31,6;24,8;0;0;;1010,7;94,26436154;69,49994266;81,59962816;84,90707347;5;BL;18;310;
23/03/2017;2017;3;23;27,5;30,6;27,6;28,3;31,6;25,6;7,5;0;;1010,9;90,57284222;77,94983787;93,6558562;88,18784463;2,208333333;CALM;10;220;
24/03/2017;2017;3;24;26,8;28,2;28,5;27,575;32,3;25,4;14,4;0;;1011,6;88,87104353;87,71136807;88,38592567;88,4598452;2,166666667;CALM;12;300;
25/03/2017;2017;3;25;26,4;31,2;29,1;28,275;32,6;24,8;ttu;0;;1011;95,11820199;74,92492025;87,65920939;88,20513341;3,25;CALM;22;260;
26/03/2017;2017;3;26;25,1;25,4;26,8;25,6;30;25;1;0;;1011,2;90,86459939;86,9260545;85,72873884;88,59599803;4,125;BL;20;330;
27/03/2017;2017;3;27;25,4;28,8;28;26,9;30,2;25;0,8;0;;1012,2;95,00501158;84,93837899;87,38862398;90,58425653;0,916666667;CALM;4;90;
28/03/2017;2017;3;28;26,2;30,8;28,2;27,85;31,4;25,2;2,5;0;;1012,5;95,09428982;77,35906102;86,79610779;88,58593711;1,5;CALM;6;290;
29/03/2017;2017;3;29;26,4;27,4;28,4;27,15;31,4;25,6;7,5;0;;1012,2;95,11653995;85,98400195;86,9082701;90,78133799;3,166666667;CALM;20;350;
30/03/2017;2017;3;30;25,6;29,2;28;27,1;30,8;25,2;8,3;0;;1012,5;96,67282849;82,20490319;92,09689389;91,91186352;2,125;CALM;17;290;
31/03/2017;2017;3;31;26,4;29,2;28;27,5;30,6;24,8;4,2;0;;1012,6;96,73205955;82,20490319;90,46888159;91,53447597;2,708333333;CALM;17;290;
01/04/2017;2017;4;1;25,9;25,2;27,8;26,2;32,4;25;12;0;;1011,3;93,44098836;85,2773524;89,02051439;90,29496088;2,375;CALM;19;300;
02/04/2017;2017;4;2;26,2;28,6;28;27,25;31,4;24,2;17;0;;1011,1;95,09625188;76,33130717;87,656519;88,54508248;3,722222222;BL;7;210;
03/04/2017;2017;4;3;26,2;31,4;27;27,7;32;24,4;37,9;0;;1011;91,88617815;69,90448602;93,57247538;86,81232943;3,833333333;CALM;25;240;
04/04/2017;2017;4;4;25,2;28,8;27,4;26,65;31,2;25;21;0;;1011;93,33585146;82,06376902;88,92796745;89,41585985;2,791666667;CALM;17;100;
05/04/2017;2017;4;5;25,8;31,6;28,6;27,95;31,8;25,2;8,7;0;;1009,1;95,05479218;66,32303383;86,11573598;85,63708854;1,166666667;CALM;7;330;
06/04/2017;2017;4;6;26,2;26;25,8;26,05;27,8;24,4;31,9;0;;1008;96,72176257;96,70819673;95,05680118;96,30213076;4,916666667;BL;28;310;
07/04/2017;2017;4;7;24,2;29,4;27,6;26,35;30,2;24,2;1,1;0;;1009,6;98,27662839;79,49055081;88,92796745;91,24294376;3,833333333;CALM;17;320;
08/04/2017;2017;4;8;25,2;27,8;25,2;25,85;28,4;24,8;20,8;0;;1010,6;94,98435397;87,60752412;94,96214709;93,13459479;1,041666667;CALM;6;280;
09/04/2017;2017;4;9;25,6;30;28,2;27,35;31;25,4;0;0;;1011,2;98,33096774;77,0031251;89,09238011;90,68936017;2,291666667;CALM;12;90;
10/04/2017;2017;4;10;26;31,4;28,8;28,05;32;25,6;0;0;;1010,3;96,70488778;75,02556251;86,23023305;88,66639278;2,75;CALM;9;170;
11/04/2017;2017;4;11;26,8;31;29;28,4;31,6;25;0;0;;1009,9;96,76322315;70,95144057;87,61058628;88,02211829;3,5;CALM;11;90;
12/04/2017;2017;4;12;27,4;31,6;28,8;28,8;31,6;25,4;0;0;;1009,7;87,4990702;66,3059418;84,81643419;81,5301291;2,958333333;CALM;9;130;
13/04/2017;2017;4;13;27;31,6;29;28,65;32,4;25;0;0;;1011,1;92,0288017;66,3008142;83,42585883;83,44606911;3,083333333;CALM;10;100;
14/04/2017;2017;4;14;27,8;28,4;28;28;30,2;24,4;ttu;0;;1011;83,13746819;79,04696157;87,44361423;83,19137805;1,375;CALM;9;300;
15/04/2017;2017;4;15;26;32;28,1;28,025;32;24,6;0;0;;1010,8;92,23839005;65,35489308;88,20926273;84,51023398;1,958333333;CALM;12;130;
16/04/2017;2017;4;16;26;31,2;29,4;28,15;31,4;25,2;0;0;;1010,2;91,85198024;72,33912596;83,56399347;84,90176998;2,541666667;CALM;10;180;
17/04/2017;2017;4;17;27;30,2;29,4;28,4;31,2;25,6;3,5;0;;1010,9;93,60002773;79,81250519;83,35796013;87,59263019;1,166666667;CALM;7;170;
18/04/2017;2017;4;18;26,6;30,6;28,8;28,15;31,8;25,6;TTU;0;;1011,4;93,54262906;72,00371092;87,70937362;86,69958566;1,5;CALM;9;330;
19/04/2017;2017;4;19;27,2;28;29,2;27,9;32,2;25,8;32,8;0;;1011,4;92,06280409;87,65820049;83,41648084;88,80007238;1,583333333;CALM;5;320;
20/04/2017;2017;4;20;28;32,2;29,2;29,35;32,2;25,4;0;0;;1012,1;89,15486303;71,60594278;84,87669328;83,69809053;3,875;CALM;13;100;
21/04/2017;2017;4;21;27,4;31;29;28,7;32;25,4;0,2;0;;1012;92,0958055;78,78647085;91,36167403;88,58493897;2,625;CALM;12;110;
22/04/2017;2017;4;22;25,8;31,6;28,8;28;31,8;25,6;0,9;0;;1011,2;95,05177869;71,27993154;86,28070671;86,91604891;3,666666667;CALM;15;100;
23/04/2017;2017;4;23;26,8;31,8;28,2;28,4;31,8;25;0,2;0;;1011,6;91,99264277;73,92344481;87,65281971;86,39038751;2,125;CALM;7;160;
24/04/2017;2017;4;24;26,8;31,6;28,8;28,5;32;25,8;0;0;;1012;90,42505106;70,01830851;83,35208697;83,5551244;3;CALM;12;100;
25/04/2017;2017;4;25;27,2;30,6;28,8;28,45;32,6;24,4;0;0;;1011,4;90,51011205;78,61286002;87,70937362;86,83561444;2,166666667;CALM;9;200;
26/04/2017;2017;4;26;27,2;31;29;28,6;32,2;24,3;0;0;;1011;90,5111692;72,22782025;83,42407255;84,1685578;2,666666667;CALM;9;120;
27/04/2017;2017;4;27;27,6;31,8;29;29;32;24,2;5;0;;1010,8;87,54911155;68,89023493;81,90556146;81,47350487;2,458333333;CALM;14;120;
28/04/2017;2017;4;28;26,6;31,8;29;28,5;32,2;25;0;0;;1011,7;93,54208153;65,20967502;80,55071163;83,21113743;2,166666667;CALM;7;170;
29/04/2017;2017;4;29;26,8;32;30,2;28,95;32,2;25,4;0;0;;1011,5;90,42667443;66,55023366;84,74312221;83,03667619;2,75;CALM;9;180;
30/04/2017;2017;4;30;26,6;32,2;29;28,6;32,23;25,8;0;0;;1012,3;91,95562718;61,89645008;80,6292494;81,60923846;3,125;CALM;9;100;
01/05/2017;2017;5;1;28,4;31,4;29,2;29,35;32,2;25,2;0;0;;1011,6;84,80698784;68,64300578;87,65450121;81,47787067;5,208333333;TGR;10;120;
02/05/2017;2017;5;2;28;32;29,4;29,35;32,4;25,2;0;0;;1011,5;77,43011792;70,25146996;82,12991889;76,81040617;4,166666667;CALM;7;170;
03/05/2017;2017;5;3;27,6;27,4;26,2;27,2;30;24,8;13,7;0;;1011,6;90,59129035;89,02173338;84,62565154;88,70749141;1,375;CALM;7;120;
04/05/2017;2017;5;4;26,2;31,8;28,6;28,2;32,6;25,4;1,1;0;;1011,8;90,29729964;73,91894954;84,74395323;84,81437551;7,166666667;T;17;110;
05/05/2017;2017;5;5;27,6;31,4;28,8;28,85;31,6;26,6;2,6;0;;1012,3;89,06112339;73,71439337;86,16078891;84,49935727;5,875;T;16;90;
06/05/2017;2017;5;6;25,8;29,8;28,2;27,4;30;25,8;0,1;0;;1013,2;90,20495796;76,8985775;84,67564903;85,49603561;6,083333333;TGR;15;140;
07/05/2017;2017;5;7;28,4;29;25,6;27,85;30;25;2;0;;1012,5;77,61470328;79,29886321;90,16539741;81,1734168;3,416666667;CALM;9;150;
08/05/2017;2017;5;8;25;28,4;28,4;26,7;30,6;24,6;TTU;0;;1012,3;91,65800298;81,90851858;84,55180124;87,44408145;4,166666667;T;10;120;
09/05/2017;2017;5;9;27,6;31,6;28,6;28,85;32;24,8;4,2;0;;1011,2;81,59085017;67,53183708;77,53939119;77,06323215;7,458333333;T;12;140;
10/05/2017;2017;5;10;25,6;30,4;27,8;27,35;31;25,6;TTU;0;;1011,6;85,40564363;70,59316125;79,96107489;80,34138085;5,041666667;TGR;15;150;
11/05/2017;2017;5;11;27,8;30,6;28,6;28,7;30,8;24,6;0;0;;1011,2;80,21419124;75,94243072;84,61806513;80,24721958;3,25;CALM;14;140;
12/05/2017;2017;5;12;26;31,2;28,8;28;31,2;26,4;0;0;;1010,6;93,45709288;71,05735664;79,13441686;84,27648981;5,333333333;TGR;14;130;
13/05/2017;2017;5;13;28,4;31,6;29;29,35;32;26,3;0;0;;1010,1;68,0029816;63,8722719;74,94183684;68,70501799;6,208333333;T;12;120;
14/05/2017;2017;5;14;28;31,8;28,8;29,15;31,6;25,3;0;0;;1010,4;77,43642353;62,80655816;80,55387822;74,55832086;4,958333333;T;9;110;
15/05/2017;2017;5;15;26,6;31,4;29;28,4;32,2;27,2;0;0;;1009,9;90,38839296;72,45010851;80,56126694;83,44704034;6,625;TGR;15;110;
16/05/2017;2017;5;16;28,2;30,8;28,6;28,95;31,4;26,6;0;0;;1010,2;86,22350178;67,02804292;81,9124614;80,34687697;6,708333333;TGR;13;160;
17/05/2017;2017;5;17;28,6;31,8;28,2;29,3;32,2;26,4;0;0;;1010,3;68,1368144;59,26518374;74,72514624;67,56598969;6,708333333;TGR;16;90;
18/05/2017;2017;5;18;28,2;31,6;28,6;29,15;31,6;24,4;0;0;;1011,6;70,56595168;52,20170239;78,77251588;68,02653041;4,541666667;T;10;120;
19/05/2017;2017;5;19;26,4;31,6;28,8;28,3;32;24,1;0;0;;1011,5;84,13310531;60,27975552;76,12620853;76,16804367;3,458333333;S;9;190;
20/05/2017;2017;5;20;26,8;32,2;28,6;28,6;0;24,1;0;0;;1010,5;85,79959761;61,92136499;73,23345796;76,68850454;1,875;CALM;7;170;
21/05/2017;2017;5;21;26,2;31,6;28,6;28,15;32,3;25,4;0;0;;1009,6;88,72798087;66,31277861;80,33798433;81,02668117;4,083333333;T;11;160;
22/05/2017;2017;5;22;26,2;32,2;28,8;28,35;32,4;25,8;0;0;;1011;90,29926169;60,73440431;79,04983655;80,09569106;6,75;TGR;15;130;
23/05/2017;2017;5;23;27,6;31;28,6;28,7;31,6;26,2;0;0;;1011,5;75,80324935;59,8078842;73,33125348;71,18640909;9,208333333;TGR;15;140;
24/05/2017;2017;5;24;27,6;31,4;28,6;28,8;31,4;24,2;0;0;;1011,8;70,18006057;55,43826052;71,5840462;66,84560697;4,25;S;9;140;
25/05/2017;2017;5;25;26,2;31,8;29,4;28,4;32,4;24,2;0;0;;1010,6;85,6075393;66,42950337;76,62268626;78,56681706;5,958333333;TGR;13;120;
26/05/2017;2017;5;26;28,6;30;28,8;29;30,6;24;0,8;0;;1010,2;77,72297163;77,00552184;84,88156496;79,33325752;6,625;TGR;12;100;
27/05/2017;2017;5;27;27,8;31,8;28,8;29,05;32,2;26,8;TTU;0;;1009,5;84,62104224;68,89878608;83,3588637;80,37493357;5,166666667;TGR;15;120;
28/05/2017;2017;5;28;28;31,2;28;28,8;32,2;25,8;4,3;0;;1009,3;83,21731558;72,33954558;81,83436539;80,15213553;6,916666667;T;19;120;
29/05/2017;2017;5;29;27;24,2;24,2;25,6;27,6;23,8;30,2;0;;1010,1;93,60145388;100;98,27594438;96,36971304;1,833333333;CALM;6;330;
30/05/2017;2017;5;30;27,2;30,2;28,2;28,2;30,2;25;7,5;0;;1011,3;90,51037634;78,44609547;86,16419394;86,40776052;5,375;T;15;150;
31/05/2017;2017;5;31;26;30,4;28,8;27,8;32;25,3;1,7;0;;1011,3;95,07392227;77,18695183;84,81232708;88,03678086;4,708333333;T;10;150;
01/06/2017;2017;6;1;28;31;28,6;28,9;31;25,3;0;0;;1011,3;82;71;85;80;7;TGR;14;120;
02/06/2017;2017;6;2;28;30,8;28,4;28,8;31,2;25;0;0;;1012,2;83;70;82;79,5;4;TGR;8;120;
03/06/2017;2017;6;3;25,4;30,8;29;27,65;31,2;24;0;0;;1012,4;95;66;75;82,75;3;CALM;14;170;
04/06/2017;2017;6;4;25,4;30,6;28;27,35;30,8;23,8;0;0;;1012,7;92;68;84;84;3;CALM;10;150;
05/06/2017;2017;6;5;25;31,2;28,2;27,35;31,4;25,6;0;0;;1011,7;93;67;85;84,5;3;T;9;170;
06/06/2017;2017;6;6;27,6;31;28,6;28,7;31,6;25,4;0;0;;1012,5;88;70;83;82,25;6;T;12;150;
07/06/2017;2017;6;7;28,8;31,4;28,8;29,45;31,6;25,4;0;0;;1012;78;67;82;76,25;6;T;15;120;
08/06/2017;2017;6;8;28;30,8;28,4;28,8;31,2;27;0;0;;1012,3;86;70;79;80,25;7;TGR;17;120;
09/06/2017;2017;6;9;27,6;31;28,6;28,7;31,4;26,6;0;0;;1011,3;82;68;81;78,25;7;TGR;12;170;
10/06/2017;2017;6;10;28,4;30,8;29;29,15;31;26,2;0;0;;1012,6;72;66;79;72,25;7;TGR;14;150;
11/06/2017;2017;6;11;28,2;31,6;28,8;29,2;31,6;27;0;0;;1011,8;80;65;81;76,5;5;TGR;17;90;
12/06/2017;2017;6;12;27,2;24,6;24,4;25,85;28,6;24,2;84,2;0;;1011,2;87;95;97;91,5;5;TGR;22;150;
13/06/2017;2017;6;13;25,2;27,2;26,2;25,95;27,6;24,4;ttu;0;;1012,8;93;87;87;90;6;TGR;15;120;
14/06/2017;2017;6;14;27,8;29;27,4;28;31,1;25,6;31,8;0;;1012,8;83;86;87;84,75;4;T;10;120;
15/06/2017;2017;6;15;26,8;28,8;27,8;27,55;30,4;26,2;3;0;;1011,5;90;82;91;88,25;6;TGR;16;120;
16/06/2017;2017;6;16;27;30;27,8;27,95;30,4;26,2;0;0;;1012,5;86;77;86;83,75;6;TGR;12;120;
17/06/2017;2017;6;17;26,6;30;27;27,55;30;26,4;0;0;;1012,1;80;60;74;73,5;9;TGR;18;130;
18/06/2017;2017;6;18;27,2;30,2;27,6;28,05;30,4;25;0;0;;1011;67;64;78;69;5;CALM;12;170;
19/06/2017;2017;6;19;27,2;30,2;28;28,15;30,6;24,2;0;0;;1011,1;78;68;80;76;5;TGR;10;130;
20/06/2017;2017;6;20;25,4;31,2;28,1;27,525;31,6;27,2;0;0;;1011;92;62;77;80,75;7;T;20;120;
21/06/2017;2017;6;21;28,4;27,2;25,4;27,35;28,6;24,8;11,5;0;;1011,6;78;80;89;81,25;5;T;17;110;
22/06/2017;2017;6;22;25,6;29,8;27;27;0;26,4;0,5;0;;1012,9;92;77;86;86,75;7;T;17;120;
23/06/2017;2017;6;23;27,8;30,2;27,4;28,3;30,2;25,4;0;0;;1011,2;80;70;81;77,75;7;T;18;100;
24/06/2017;2017;6;24;27,2;25,6;26,4;26,6;30,4;24,4;2,4;0;;1010;83;87;90;85,75;4;CALM;15;100;
25/06/2017;2017;6;25;25,4;30,4;28;27,3;30,4;24,4;2;0;;1010,2;92;75;83;85,5;5;TGR;12;150;
26/06/2017;2017;6;26;26,8;29,4;27,4;27,6;31;25,2;3,9;0;;1011,9;89;81;89;87;5;T;15;150;
27/06/2017;2017;6;27;25,4;30,6;27,8;27,3;30,8;24,6;0;0;;1012,1;97;73;84;87,75;3;CALM;12;180;
28/06/2017;2017;6;28;25,8;30,2;27,6;27,35;30,6;25,2;0;0;;1012,3;92;68;79;82,75;5;T;15;120;
29/06/2017;2017;6;29;26,6;29,4;27;27,4;29,8;22,6;0;0;;1012,2;77;63;78;73,75;5;TGR;9;160;
30/06/2017;2017;6;30;23,2;30,6;28,2;26,3;31;22,6;0;0;;1011,7;91;64;76;80,5;4;CALM;10;170;
01/07/2017;2017;7;1;27,2;30,6;28;28,25;30,6;22,6;0;0;;1011,7;81;69;79;77,5;7;T;12;100;
02/07/2017;2017;7;2;27,6;30;27,7;28,225;31;26,4;0;0;;1012,1;80;74;82;79;7;T;17;90;
03/07/2017;2017;7;3;26,8;30,8;27,6;28;31,2;23,5;0;0;;1012,3;83;66;80;78;4;TGR;15;130;
04/07/2017;2017;7;4;24,6;30;28,2;26,85;30,8;25,6;0;0;;1013,7;93;72;82;85;6;TGR;9;110;
05/07/2017;2017;7;5;26,6;30,8;28;28;30,8;25,4;0;0;;1012,7;86;65;77;78,5;7;T;20;150;
06/07/2017;2017;7;6;27;30,8;28,4;28,3;31,2;24;0;0;;1012,7;78;65;76;74,25;3;CALM;12;150;
07/07/2017;2017;7;7;27,4;31;28,4;28,55;31;24;0;0;;1012;79;67;72;74,25;6;TGR;9;120;
08/07/2017;2017;7;8;27,8;30,6;28,8;28,75;30,6;26,4;0;0;;1012,4;73;63;78;71,75;8;TGR;15;150;
09/07/2017;2017;7;9;26,4;31,4;28,6;28,2;31,6;25,2;0;0;;1012,4;87;64;76;78,5;5;T;12;180;
10/07/2017;2017;7;10;25,6;30;28;27,3;30,4;24,4;0;0;;1012,3;90;70;74;81;5;T;13;180;
11/07/2017;2017;7;11;26,8;30;28;27,9;30,6;24,4;0;0;;1012,1;80;65;76;75,25;7;TGR;14;150;
12/07/2017;2017;7;12;27,2;30;28;28,1;31;24;0;0;;1012,5;73;64;76;71,5;8;TGR;12;150;
13/07/2017;2017;7;13;27,8;31,4;28,8;28,95;31,4;23,9;0;0;;1012,1;79;66;78;75,5;8;TGR;12;90;
14/07/2017;2017;7;14;28;30,8;28,3;28,775;31,2;27;0;0;;1011,6;76;65;79;74;10;TGR;17;90;
15/07/2017;2017;7;15;28;29,8;27,4;28,3;30,2;25,4;0;0;;1012,6;70;65;77;70,5;9;TGR;20;130;
16/07/2017;2017;7;16;27;29,8;27,6;27,85;30,2;25;0;0;;1012,1;67;59;71;66;9;TGR;20;100;
17/07/2017;2017;7;17;26;30;27,6;27,4;30;25,2;0;0;;1011,6;73;61;71;69,5;8;TGR;18;140;
18/07/2017;2017;7;18;25,8;30,2;28,2;27,5;31,2;25,4;0;0;;1013,2;82;68;71;75,75;4;CALM;12;90;
19/07/2017;2017;7;19;27,2;30,8;27,8;28,25;30,6;25;0;0;;1013,1;81;58;80;75;8;T;16;120;
20/07/2017;2017;7;20;26,4;31;28,1;27,975;31,6;26;0;0;;1012,2;86;65;83;80;5;TGR;14;100;
21/07/2017;2017;7;21;27,2;29,2;28;27,9;31,4;26;0;0;;1012,9;83;70;79;78,75;6;TGR;15;150;
22/07/2017;2017;7;22;27,8;29,8;28;28,35;30,4;25,2;0;0;;1013,2;77;65;76;73,75;8;TGR;17;100;
23/07/2017;2017;7;23;26,6;29,6;27,4;27,55;30;25,2;0;0;;1012,8;77;61;70;71,25;9;TGR;14;140;
24/07/2017;2017;7;24;26,4;29,2;27,4;27,35;30;22,2;0;0;;1013,2;69;60;70;67;7;TGR;12;170;
25/07/2017;2017;7;25;23,6;30,8;28,2;26,55;31,4;22,2;0;0;;1011,8;86;54;73;74,75;6;TGR;15;120;
26/07/2017;2017;7;26;24,8;30,8;28,2;27,15;31,1;22;2,4;0;;1011,2;80;65;72;74,25;5;T;10;120;
27/07/2017;2017;7;27;24;29,4;27,6;26,25;30;23,6;17,8;0;;1011,6;95;71;93;88,5;2;CALM;8;170;
28/07/2017;2017;7;28;25,6;28,6;28;26,95;29,4;25,6;TTU;0;;1012,4;95;82;82;88,5;6;TGR;20;110;
29/07/2017;2017;7;29;26,6;28;28,2;27,35;30;25,6;TTU;0;;1013,1;86;79;78;82,25;7;TGR;17;140;
30/07/2017;2017;7;30;26,8;30,2;28;27,95;30,8;25,2;0;0;;1012,3;80;68;76;76;9;TGR;20;110;
31/07/2017;2017;7;31;26,2;30;27,4;27,45;30,2;24,8;0;0;;1012,8;74;58;73;69,75;10;TGR;15;110;
01/08/2017;2017;8;1;27,2;30;28,2;28,15;30,6;26,8;0;0;;1013,9;67;58;68;65;10;TGR;20;150;
02/08/2017;2017;8;2;27,4;30,8;28,4;28,5;31,2;23,8;0;0;;1013,2;70;63;64;66,75;9;TGR;18;130;
03/08/2017;2017;8;3;24,8;30,4;28,2;27,05;30,8;26;0;0;;1012,8;85;62;76;77;8;TGR;14;160;
04/08/2017;2017;8;4;26,4;30,2;27,6;27,65;30,2;25,6;0;0;;1012,1;72;63;71;69,5;10;TGR;17;110;
05/08/2017;2017;8;5;26,8;30,6;27,4;27,9;31;22,2;0;0;;1012,2;75;61;80;72,75;7;T;13;120;
06/08/2017;2017;8;6;27;30,6;27,6;28,05;30,6;21,8;0;0;;1012,2;80;66;80;76,5;8;TGR;12;100;
07/08/2017;2017;8;7;27,2;30,8;28,1;28,325;31,6;25,6;0;0;;1012,3;78;65;74;73,75;5;TGR;11;110;
08/08/2017;2017;8;8;28;31,2;28,4;28,9;31,6;25,6;0;0;;1012,7;74;68;80;74;5;TGR;14;180;
09/08/2017;2017;8;9;27,4;30,6;28,6;28,5;30,8;20,8;0;0;;1012,5;80;67;77;76;6;TGR;12;170;
10/08/2017;2017;8;10;25,2;30,8;28;27,3;30,8;25;0;0;;1012,2;88;61;77;78,5;7;T;13;160;
11/08/2017;2017;8;11;27;31,6;28,2;28,45;31,8;20,4;0;0;;1012,1;74;52;73;68,25;5;T;11;180;
12/08/2017;2017;8;12;27;31;28,2;28,3;31;20,4;0;0;;1011,8;80;65;79;76;7;T;12;100;
13/08/2017;2017;8;13;27,6;31,4;28,7;28,825;31,8;27;0;0;;1012,1;80;63;76;74,75;9;TGR;17;120;
14/08/2017;2017;8;14;28,2;30,6;28,2;28,8;31,2;25,8;0;0;;1013;68;63;74;68,25;8;TGR;15;110;
15/08/2017;2017;8;15;26;30,4;28;27,6;30,8;23,2;0;0;;1013,1;76;59;74;71,25;6;TGR;19;120;
